,district,cell,household_head,find_hh,consent1,children_in_hh,hhmembers,name_hh_member,relation_to_hh_head,gender_hh_member,age_hh_member
1090,district A,cell_2,carry,1,1.0,1.0,6.0,gethsemane,3.0,1.0,7.0
1091,district A,cell_1,iantha,1,1.0,1.0,8.0,roydon,3.0,0.0,17.0
1092,district A,cell_1,iantha,1,1.0,1.0,8.0,beelzebub,3.0,0.0,9.0
1093,district A,cell_1,iantha,1,1.0,1.0,8.0,caden,3.0,0.0,8.0
1094,district A,cell_1,iantha,1,1.0,1.0,8.0,ham,3.0,0.0,1.0
1095,district A,cell_1,iantha,1,1.0,1.0,8.0,iantha,1.0,1.0,39.0
1096,district A,cell_1,iantha,1,1.0,1.0,8.0,keely,3.0,1.0,14.0
1097,district A,cell_1,iantha,1,1.0,1.0,8.0,m_lissa,3.0,1.0,12.0
1098,district A,cell_1,iantha,1,1.0,1.0,8.0,stella,3.0,1.0,4.0
1099,district A,cell_1,wanda,1,1.0,1.0,6.0,jabez,5.0,0.0,5.0
1100,district A,cell_1,wanda,1,1.0,1.0,6.0,konnor,5.0,0.0,1.0
1101,district A,cell_1,wanda,1,1.0,1.0,6.0,leroy,5.0,0.0,6.0
1102,district A,cell_1,wanda,1,1.0,1.0,6.0,wanda,1.0,1.0,62.0
1103,district A,cell_1,wanda,1,1.0,1.0,6.0,petunia,3.0,1.0,31.0
1104,district A,cell_1,wanda,1,1.0,1.0,6.0,debora,5.0,1.0,3.0
1105,district A,cell_1,melicent,1,1.0,1.0,4.0,victor,5.0,0.0,3.0
1106,district A,cell_1,melicent,1,1.0,1.0,4.0,melicent,1.0,1.0,75.0
1107,district A,cell_1,melicent,1,1.0,1.0,4.0,nia (2),3.0,1.0,41.0
1108,district A,cell_1,melicent,1,1.0,1.0,4.0,susan,5.0,1.0,8.0
1109,district A,cell_2,unice,1,1.0,1.0,3.0,alain,3.0,0.0,1.0
1110,district A,cell_2,unice,1,1.0,1.0,3.0,unice,1.0,1.0,31.0
1111,district A,cell_2,unice,1,1.0,1.0,3.0,jonquil,3.0,1.0,10.0
1112,district A,cell_1,france,1,1.0,1.0,4.0,france,1.0,0.0,40.0
1113,district A,cell_1,france,1,1.0,1.0,4.0,harrison,3.0,0.0,10.0
1114,district A,cell_1,france,1,1.0,1.0,4.0,joshawa,3.0,0.0,2.0
1115,district A,cell_1,france,1,1.0,1.0,4.0,chant_,2.0,1.0,40.0
1116,district A,cell_2,r_becca,1,1.0,1.0,7.0,nkosana,2.0,0.0,64.0
1117,district A,cell_2,r_becca,1,1.0,1.0,7.0,olukayode,3.0,0.0,18.0
1118,district A,cell_2,r_becca,1,1.0,1.0,7.0,phineas,3.0,0.0,17.0
1119,district A,cell_2,r_becca,1,1.0,1.0,7.0,quanah,3.0,0.0,1.0
1120,district A,cell_2,r_becca,1,1.0,1.0,7.0,r_becca,1.0,1.0,45.0
1121,district A,cell_2,r_becca,1,1.0,1.0,7.0,sharalyn,3.0,1.0,12.0
1122,district A,cell_2,r_becca,1,1.0,1.0,7.0,erica,3.0,1.0,8.0
1123,district A,cell_3,alexia,1,1.0,1.0,12.0,radcliff,3.0,0.0,0.0
1124,district A,cell_3,alexia,1,1.0,1.0,12.0,rainard,2.0,0.0,41.0
1125,district A,cell_3,alexia,1,1.0,1.0,12.0,roscoe,3.0,0.0,16.0
1126,district A,cell_3,alexia,1,1.0,1.0,12.0,sherlock,3.0,0.0,14.0
1127,district A,cell_3,alexia,1,1.0,1.0,12.0,ahab,3.0,0.0,12.0
1128,district A,cell_3,alexia,1,1.0,1.0,12.0,anan (2),3.0,0.0,10.0
1129,district A,cell_3,alexia,1,1.0,1.0,12.0,madoline,5.0,1.0,2.0
1130,district A,cell_3,alexia,1,1.0,1.0,12.0,alexia,1.0,1.0,46.0
1131,district A,cell_3,alexia,1,1.0,1.0,12.0,dorris,3.0,1.0,23.0
1132,district A,cell_3,alexia,1,1.0,1.0,12.0,kathryn,3.0,1.0,18.0
1133,district A,cell_3,alexia,1,1.0,1.0,12.0,juliet,5.0,1.0,5.0
1134,district A,cell_1,auberon,1,1.0,1.0,9.0,auberon,1.0,0.0,51.0
1135,district A,cell_1,auberon,1,1.0,1.0,9.0,carpus,3.0,0.0,21.0
1136,district A,cell_1,auberon,1,1.0,1.0,9.0,colton,3.0,0.0,18.0
1137,district A,cell_1,auberon,1,1.0,1.0,9.0,elwyn,3.0,0.0,9.0
1138,district A,cell_1,auberon,1,1.0,1.0,9.0,femi,3.0,0.0,1.0
1139,district A,cell_1,auberon,1,1.0,1.0,9.0,adhiambo,2.0,1.0,39.0
1140,district A,cell_1,auberon,1,1.0,1.0,9.0,hortense,3.0,1.0,16.0
1141,district A,cell_1,auberon,1,1.0,1.0,9.0,nita,3.0,1.0,12.0
1142,district A,cell_1,auberon,1,1.0,1.0,9.0,cara,3.0,1.0,7.0
1143,district A,cell_3,issachar,1,1.0,1.0,7.0,issachar,1.0,0.0,47.0
1144,district A,cell_3,issachar,1,1.0,1.0,7.0,obi,3.0,0.0,14.0
1145,district A,cell_3,issachar,1,1.0,1.0,7.0,samuel,3.0,0.0,12.0
1146,district A,cell_3,issachar,1,1.0,1.0,7.0,teddy,3.0,0.0,0.0
1147,district A,cell_3,issachar,1,1.0,1.0,7.0,stacie,2.0,1.0,35.0
1148,district A,cell_3,issachar,1,1.0,1.0,7.0,caleigh,3.0,1.0,13.0
1149,district A,cell_3,issachar,1,1.0,1.0,7.0,sophia,3.0,1.0,8.0
1150,district A,cell_3,henriette,1,1.0,1.0,8.0,tyrell,3.0,0.0,30.0
1151,district A,cell_3,henriette,1,1.0,1.0,8.0,anani,3.0,0.0,20.0
1152,district A,cell_3,henriette,1,1.0,1.0,8.0,asa,13.0,0.0,14.0
1153,district A,cell_3,henriette,1,1.0,1.0,8.0,deemer,5.0,0.0,2.0
1154,district A,cell_3,henriette,1,1.0,1.0,8.0,henriette,1.0,1.0,50.0
1155,district A,cell_3,henriette,1,1.0,1.0,8.0,omolara,3.0,1.0,18.0
1156,district A,cell_3,henriette,1,1.0,1.0,8.0,azubah,13.0,1.0,14.0
1157,district A,cell_3,henriette,1,1.0,1.0,8.0,cyan,5.0,1.0,5.0
1158,district A,cell_3,jeana,1,1.0,1.0,5.0,doug,3.0,0.0,27.0
1159,district A,cell_3,jeana,1,1.0,1.0,5.0,jeana,1.0,1.0,59.0
1160,district A,cell_3,jeana,1,1.0,1.0,5.0,mindy,3.0,1.0,30.0
1161,district A,cell_3,jeana,1,1.0,1.0,5.0,lizbeth,3.0,1.0,25.0
1162,district A,cell_3,jeana,1,1.0,1.0,5.0,nikole,5.0,1.0,2.0
1163,district A,cell_3,pippa,1,1.0,1.0,7.0,lloyd,5.0,0.0,17.0
1164,district A,cell_3,pippa,1,1.0,1.0,7.0,monty,5.0,0.0,7.0
1165,district A,cell_3,pippa,1,1.0,1.0,7.0,precious,5.0,0.0,1.0
1166,district A,cell_3,pippa,1,1.0,1.0,7.0,pippa,1.0,1.0,59.0
1167,district A,cell_3,pippa,1,1.0,1.0,7.0,dina,3.0,1.0,21.0
1168,district A,cell_3,pippa,1,1.0,1.0,7.0,ginny,5.0,1.0,6.0
1169,district A,cell_3,abidemi,1,1.0,1.0,5.0,abidemi,1.0,0.0,58.0
1170,district A,cell_3,abidemi,1,1.0,1.0,5.0,alexandre,3.0,0.0,18.0
1171,district A,cell_3,abidemi,1,1.0,1.0,5.0,bentley,3.0,0.0,7.0
1172,district A,cell_3,abidemi,1,1.0,1.0,5.0,bill,5.0,0.0,3.0
1173,district A,cell_3,abidemi,1,1.0,1.0,5.0,scout,3.0,1.0,22.0
1174,district A,cell_1,arianne,1,1.0,1.0,5.0,seamour,3.0,0.0,13.0
1175,district A,cell_1,arianne,1,1.0,1.0,5.0,stuart,3.0,0.0,6.0
1176,district A,cell_1,arianne,1,1.0,1.0,5.0,arianne,1.0,1.0,35.0
1177,district A,cell_1,arianne,1,1.0,1.0,5.0,corinna,3.0,1.0,8.0
1178,district A,cell_1,arianne,1,1.0,1.0,5.0,shanika,3.0,1.0,2.0
1179,district A,cell_2,tobin,1,1.0,1.0,5.0,tobin,1.0,0.0,33.0
1180,district A,cell_2,tobin,1,1.0,1.0,5.0,ty,3.0,0.0,9.0
1181,district A,cell_2,tobin,1,1.0,1.0,5.0,xerxes,3.0,0.0,2.0
1182,district A,cell_2,tobin,1,1.0,1.0,5.0,qiana,2.0,1.0,23.0
1183,district A,cell_2,tobin,1,1.0,1.0,5.0,edwena,3.0,1.0,6.0
1184,district A,cell_3,cate,1,1.0,1.0,5.0,cate,1.0,1.0,37.0
1185,district A,cell_3,cate,1,1.0,1.0,5.0,sunshine,3.0,1.0,17.0
1186,district A,cell_3,cate,1,1.0,1.0,5.0,augusta,3.0,1.0,12.0
1187,district A,cell_3,cate,1,1.0,1.0,5.0,candis,3.0,1.0,11.0
1188,district A,cell_3,cate,1,1.0,1.0,5.0,apphia,3.0,1.0,3.0
1189,district A,cell_2,davey,1,1.0,1.0,4.0,davey,1.0,0.0,29.0
1190,district A,cell_2,davey,1,1.0,1.0,4.0,hugues,3.0,0.0,5.0
1191,district A,cell_2,davey,1,1.0,1.0,4.0,steve,3.0,0.0,1.0
1192,district A,cell_2,davey,1,1.0,1.0,4.0,aretha,2.0,1.0,30.0
1193,district A,cell_3,blondie,1,1.0,1.0,9.0,trent,3.0,0.0,21.0
1194,district A,cell_3,blondie,1,1.0,1.0,9.0,adrien,3.0,0.0,14.0
1195,district A,cell_3,blondie,1,1.0,1.0,9.0,collin,3.0,0.0,11.0
1196,district A,cell_3,blondie,1,1.0,1.0,9.0,emery,5.0,0.0,2.0
1197,district A,cell_3,blondie,1,1.0,1.0,9.0,blondie,1.0,1.0,40.0
1198,district A,cell_3,blondie,1,1.0,1.0,9.0,ladonna,3.0,1.0,23.0
1199,district A,cell_3,blondie,1,1.0,1.0,9.0,maxine,3.0,1.0,19.0
1200,district A,cell_3,blondie,1,1.0,1.0,9.0,cicely,3.0,1.0,18.0
1201,district A,cell_3,laurette,1,0.0,,,,,,
1202,district A,cell_3,rusty,1,1.0,1.0,7.0,rusty,1.0,0.0,88.0
1203,district A,cell_3,rusty,1,1.0,1.0,7.0,stu,5.0,0.0,10.0
1204,district A,cell_3,rusty,1,1.0,1.0,7.0,benjy,5.0,0.0,2.0
1205,district A,cell_3,rusty,1,1.0,1.0,7.0,bess,2.0,1.0,75.0
1206,district A,cell_3,rusty,1,1.0,1.0,7.0,gilberta,3.0,1.0,40.0
1207,district A,cell_3,rusty,1,1.0,1.0,7.0,gabrielle,3.0,1.0,36.0
1208,district A,cell_3,rusty,1,1.0,1.0,7.0,misty,5.0,1.0,3.0
1209,district A,cell_3,berry (1),1,1.0,1.0,9.0,berry (1),1.0,0.0,78.0
1210,district A,cell_3,berry (1),1,1.0,1.0,9.0,dion,5.0,0.0,14.0
1211,district A,cell_3,berry (1),1,1.0,1.0,9.0,jepson,5.0,0.0,12.0
1212,district A,cell_3,berry (1),1,1.0,1.0,9.0,jericho,5.0,0.0,3.0
1213,district A,cell_3,berry (1),1,1.0,1.0,9.0,ruthie,2.0,1.0,68.0
1214,district A,cell_3,berry (1),1,1.0,1.0,9.0,simone (1),3.0,1.0,27.0
1215,district A,cell_3,berry (1),1,1.0,1.0,9.0,unity,3.0,1.0,24.0
1216,district A,cell_3,berry (1),1,1.0,1.0,9.0,titty,5.0,1.0,17.0
1217,district A,cell_3,berry (1),1,1.0,1.0,9.0,yasmina,5.0,1.0,8.0
1218,district A,cell_1,rebeccah,1,1.0,0.0,,,,,
1219,district A,cell_1,willa,1,1.0,1.0,4.0,don,3.0,0.0,10.0
1220,district A,cell_1,willa,1,1.0,1.0,4.0,ehud,3.0,0.0,2.0
1221,district A,cell_1,willa,1,1.0,1.0,4.0,willa,1.0,1.0,37.0
1222,district A,cell_1,willa,1,1.0,1.0,4.0,andriana,3.0,1.0,8.0
1223,district A,cell_1,louiza,0,,,,,,,
1224,district A,cell_3,lucinde,1,1.0,1.0,4.0,elliot,2.0,0.0,57.0
1225,district A,cell_3,lucinde,1,1.0,1.0,4.0,lucinde,1.0,1.0,38.0
1226,district A,cell_3,lucinde,1,1.0,1.0,4.0,mandy,3.0,1.0,8.0
1227,district A,cell_3,lucinde,1,1.0,1.0,4.0,rena,3.0,1.0,1.0
1228,district A,cell_1,marianne (2),1,1.0,1.0,3.0,lennie,3.0,0.0,9.0
1229,district A,cell_1,marianne (2),1,1.0,1.0,3.0,linford,3.0,0.0,1.0
1230,district A,cell_1,marianne (2),1,1.0,1.0,3.0,marianne (2),1.0,1.0,32.0
1231,district A,cell_2,odhiambo,1,1.0,1.0,9.0,odhiambo,1.0,0.0,65.0
1232,district A,cell_2,odhiambo,1,1.0,1.0,9.0,rube,3.0,0.0,12.0
1233,district A,cell_2,odhiambo,1,1.0,1.0,9.0,drusilla,2.0,1.0,60.0
1234,district A,cell_2,odhiambo,1,1.0,1.0,9.0,angelique,3.0,1.0,35.0
1235,district A,cell_2,odhiambo,1,1.0,1.0,9.0,kathi,3.0,1.0,32.0
1236,district A,cell_2,odhiambo,1,1.0,1.0,9.0,meaghan,3.0,1.0,27.0
1237,district A,cell_2,odhiambo,1,1.0,1.0,9.0,silvestra,5.0,1.0,16.0
1238,district A,cell_2,odhiambo,1,1.0,1.0,9.0,madonna,5.0,1.0,6.0
1239,district A,cell_2,odhiambo,1,1.0,1.0,9.0,tina,5.0,1.0,1.0
1240,district A,cell_2,in�s,1,1.0,1.0,3.0,washington,3.0,0.0,16.0
1241,district A,cell_2,in�s,1,1.0,1.0,3.0,in�s,1.0,1.0,45.0
1242,district A,cell_2,in�s,1,1.0,1.0,3.0,margo,5.0,1.0,3.0
1243,district A,cell_1,darrin,1,1.0,1.0,4.0,darrin,1.0,0.0,27.0
1244,district A,cell_1,darrin,1,1.0,1.0,4.0,ed,3.0,0.0,1.0
1245,district A,cell_1,darrin,1,1.0,1.0,4.0,traci,2.0,1.0,29.0
1246,district A,cell_1,darrin,1,1.0,1.0,4.0,eireann,3.0,1.0,1.0
1247,district A,cell_3,edwin,1,1.0,1.0,3.0,edwin,1.0,0.0,24.0
1248,district A,cell_3,edwin,1,1.0,1.0,3.0,faron,3.0,0.0,1.0
1249,district A,cell_3,edwin,1,1.0,1.0,3.0,gaye,2.0,1.0,21.0
1250,district A,cell_1,becka,1,1.0,1.0,9.0,germain,3.0,0.0,18.0
1251,district A,cell_1,becka,1,1.0,1.0,9.0,hallam,3.0,0.0,7.0
1252,district A,cell_1,becka,1,1.0,1.0,9.0,johnathan,3.0,0.0,6.0
1253,district A,cell_1,becka,1,1.0,1.0,9.0,mason,3.0,0.0,5.0
1254,district A,cell_1,becka,1,1.0,1.0,9.0,ogden,5.0,0.0,4.0
1255,district A,cell_1,becka,1,1.0,1.0,9.0,becka,1.0,1.0,62.0
1256,district A,cell_1,becka,1,1.0,1.0,9.0,delphine,3.0,1.0,22.0
1257,district A,cell_1,becka,1,1.0,1.0,9.0,emmy,3.0,1.0,10.0
1258,district A,cell_1,becka,1,1.0,1.0,9.0,julia,5.0,1.0,1.0
1259,district A,cell_1,stan,1,1.0,1.0,7.0,stan,1.0,0.0,48.0
1260,district A,cell_1,stan,1,1.0,1.0,7.0,vernon,3.0,0.0,16.0
1261,district A,cell_1,stan,1,1.0,1.0,7.0,wystan,3.0,0.0,14.0
1262,district A,cell_1,stan,1,1.0,1.0,7.0,bertrand,3.0,0.0,5.0
1263,district A,cell_1,stan,1,1.0,1.0,7.0,eliud,3.0,0.0,1.0
1264,district A,cell_1,stan,1,1.0,1.0,7.0,bertina,2.0,1.0,42.0
1265,district A,cell_1,stan,1,1.0,1.0,7.0,lesedi,3.0,1.0,11.0
1266,district A,cell_2,joandra,1,1.0,1.0,4.0,jonah,3.0,0.0,8.0
1267,district A,cell_2,joandra,1,1.0,1.0,4.0,kipling,3.0,0.0,6.0
1268,district A,cell_2,joandra,1,1.0,1.0,4.0,leo,3.0,0.0,1.0
1269,district A,cell_2,joandra,1,1.0,1.0,4.0,joandra,1.0,1.0,30.0
1270,district A,cell_1,rose,1,1.0,1.0,4.0,reginald,5.0,0.0,10.0
1271,district A,cell_1,rose,1,1.0,1.0,4.0,rose,1.0,1.0,56.0
1272,district A,cell_1,rose,1,1.0,1.0,4.0,carley,3.0,1.0,21.0
1273,district A,cell_1,rose,1,1.0,1.0,4.0,karlene,5.0,1.0,1.0
1274,district A,cell_1,madelaine,1,1.0,1.0,6.0,lenny,3.0,0.0,23.0
1275,district A,cell_1,madelaine,1,1.0,1.0,6.0,triston,3.0,0.0,13.0
1276,district A,cell_1,madelaine,1,1.0,1.0,6.0,madelaine,1.0,1.0,38.0
1277,district A,cell_1,madelaine,1,1.0,1.0,6.0,maegan,3.0,1.0,10.0
1278,district A,cell_1,madelaine,1,1.0,1.0,6.0,alisa,3.0,1.0,5.0
1279,district A,cell_1,madelaine,1,1.0,1.0,6.0,nelle,3.0,1.0,3.0
1280,district A,cell_3,aur_lie,1,1.0,1.0,6.0,adlai,3.0,0.0,20.0
1281,district A,cell_3,aur_lie,1,1.0,1.0,6.0,aur_lie,1.0,1.0,66.0
1282,district A,cell_3,aur_lie,1,1.0,1.0,6.0,haydee,3.0,1.0,35.0
1283,district A,cell_3,aur_lie,1,1.0,1.0,6.0,mehetabel,5.0,1.0,10.0
1284,district A,cell_3,aur_lie,1,1.0,1.0,6.0,hope,5.0,1.0,8.0
1285,district A,cell_3,aur_lie,1,1.0,1.0,6.0,peggy,5.0,1.0,3.0
1286,district A,cell_3,frederica,1,1.0,1.0,5.0,al,5.0,0.0,0.0
1287,district A,cell_3,frederica,1,1.0,1.0,5.0,frederica,1.0,1.0,56.0
1288,district A,cell_3,frederica,1,1.0,1.0,5.0,georgette,6.0,1.0,23.0
1289,district A,cell_3,frederica,1,1.0,1.0,5.0,tryphosa,6.0,1.0,16.0
1290,district A,cell_3,frederica,1,1.0,1.0,5.0,reena,6.0,1.0,14.0
1291,district A,cell_1,abishag,1,1.0,1.0,6.0,antony,3.0,0.0,0.0
1292,district A,cell_1,abishag,1,1.0,1.0,6.0,azaria,8.0,0.0,15.0
1293,district A,cell_1,abishag,1,1.0,1.0,6.0,tilda,7.0,1.0,53.0
1294,district A,cell_1,abishag,1,1.0,1.0,6.0,abishag,1.0,1.0,31.0
1295,district A,cell_1,abishag,1,1.0,1.0,6.0,savannah,3.0,1.0,4.0
1296,district A,cell_1,abishag,1,1.0,1.0,6.0,virginia,8.0,1.0,11.0
1297,district A,cell_3,maria,1,0.0,,,,,,
1298,district A,cell_3,kojo,1,1.0,1.0,7.0,kojo,1.0,0.0,32.0
1299,district A,cell_3,kojo,1,1.0,1.0,7.0,ludovic,3.0,0.0,12.0
1300,district A,cell_3,kojo,1,1.0,1.0,7.0,montague,4.0,0.0,5.0
1301,district A,cell_3,kojo,1,1.0,1.0,7.0,peers,3.0,0.0,3.0
1302,district A,cell_3,kojo,1,1.0,1.0,7.0,reynard,3.0,0.0,0.0
1303,district A,cell_3,kojo,1,1.0,1.0,7.0,dollie,2.0,1.0,32.0
1304,district A,cell_3,kojo,1,1.0,1.0,7.0,duana,3.0,1.0,8.0
1305,district A,cell_2,letitia,1,1.0,1.0,3.0,letitia,1.0,1.0,65.0
1306,district A,cell_2,letitia,1,1.0,1.0,3.0,charmaine,3.0,1.0,28.0
1307,district A,cell_2,letitia,1,1.0,1.0,3.0,carmel,5.0,1.0,4.0
1308,district A,cell_3,rudyard,1,1.0,1.0,5.0,rudyard,1.0,0.0,40.0
1309,district A,cell_3,rudyard,1,1.0,1.0,5.0,timmy,3.0,0.0,15.0
1310,district A,cell_3,rudyard,1,1.0,1.0,5.0,tyrrell,3.0,0.0,3.0
1311,district A,cell_3,rudyard,1,1.0,1.0,5.0,agathe,2.0,1.0,36.0
1312,district A,cell_3,rudyard,1,1.0,1.0,5.0,betsy,3.0,1.0,12.0
1313,district A,cell_3,janel,1,1.0,1.0,4.0,creighton,3.0,0.0,11.0
1314,district A,cell_3,janel,1,1.0,1.0,4.0,janel,1.0,1.0,41.0
1315,district A,cell_3,janel,1,1.0,1.0,4.0,sherri,3.0,1.0,8.0
1316,district A,cell_3,janel,1,1.0,1.0,4.0,destiny,3.0,1.0,3.0
1317,district A,cell_3,dax,1,1.0,1.0,7.0,dax,1.0,0.0,74.0
1318,district A,cell_3,dax,1,1.0,1.0,7.0,eliot,3.0,0.0,29.0
1319,district A,cell_3,dax,1,1.0,1.0,7.0,darleen,2.0,1.0,72.0
1320,district A,cell_3,dax,1,1.0,1.0,7.0,serrena,3.0,1.0,27.0
1321,district A,cell_3,dax,1,1.0,1.0,7.0,roxana,3.0,1.0,25.0
1322,district A,cell_3,dax,1,1.0,1.0,7.0,benoite,5.0,1.0,3.0
1323,district A,cell_3,dax,1,1.0,1.0,7.0,gwenevere,5.0,1.0,3.0
1324,district A,cell_1,haze,1,1.0,1.0,5.0,ford,3.0,0.0,9.0
1325,district A,cell_1,haze,1,1.0,1.0,5.0,foster,3.0,0.0,3.0
1326,district A,cell_1,haze,1,1.0,1.0,5.0,haze,1.0,1.0,35.0
1327,district A,cell_1,haze,1,1.0,1.0,5.0,akinyi,3.0,1.0,12.0
1328,district A,cell_1,haze,1,1.0,1.0,5.0,mehitabel,3.0,1.0,6.0
1329,district A,cell_2,joceline,1,1.0,1.0,8.0,jean (1),3.0,0.0,16.0
1330,district A,cell_2,joceline,1,1.0,1.0,8.0,norm,3.0,0.0,12.0
1331,district A,cell_2,joceline,1,1.0,1.0,8.0,rhett,3.0,0.0,10.0
1332,district A,cell_2,joceline,1,1.0,1.0,8.0,joceline,1.0,1.0,40.0
1333,district A,cell_2,joceline,1,1.0,1.0,8.0,rosemary,3.0,1.0,14.0
1334,district A,cell_2,joceline,1,1.0,1.0,8.0,brittani,3.0,1.0,8.0
1335,district A,cell_2,joceline,1,1.0,1.0,8.0,makayla,3.0,1.0,6.0
1336,district A,cell_2,joceline,1,1.0,1.0,8.0,d_sir_e,3.0,1.0,3.0
1337,district A,cell_3,virgil,1,1.0,1.0,7.0,virgil,1.0,0.0,28.0
1338,district A,cell_3,virgil,1,1.0,1.0,7.0,alfred,3.0,0.0,14.0
1339,district A,cell_3,virgil,1,1.0,1.0,7.0,bridger,3.0,0.0,13.0
1340,district A,cell_3,virgil,1,1.0,1.0,7.0,chet,3.0,0.0,11.0
1341,district A,cell_3,virgil,1,1.0,1.0,7.0,dennis,3.0,0.0,2.0
1342,district A,cell_3,virgil,1,1.0,1.0,7.0,elly,2.0,1.0,35.0
1343,district A,cell_3,virgil,1,1.0,1.0,7.0,millicent,3.0,1.0,5.0
1344,district A,cell_1,manny,1,1.0,1.0,4.0,manny,1.0,0.0,63.0
1345,district A,cell_1,manny,1,1.0,1.0,4.0,marvin,5.0,0.0,0.0
1346,district A,cell_1,manny,1,1.0,1.0,4.0,christobel,3.0,1.0,19.0
1347,district A,cell_1,manny,1,1.0,1.0,4.0,cl_mence,3.0,1.0,21.0
1348,district A,cell_2,rhoda,1,1.0,1.0,2.0,rhoda,1.0,1.0,24.0
1349,district A,cell_2,rhoda,1,1.0,1.0,2.0,rina,3.0,1.0,1.0
1350,district A,cell_3,wilfreda,1,1.0,1.0,7.0,sly,3.0,0.0,2.0
1351,district A,cell_3,wilfreda,1,1.0,1.0,7.0,wilfreda,1.0,1.0,44.0
1352,district A,cell_3,wilfreda,1,1.0,1.0,7.0,deidre,3.0,1.0,20.0
1353,district A,cell_3,wilfreda,1,1.0,1.0,7.0,buffy,3.0,1.0,18.0
1354,district A,cell_3,wilfreda,1,1.0,1.0,7.0,oralie,3.0,1.0,16.0
1355,district A,cell_3,wilfreda,1,1.0,1.0,7.0,merla,3.0,1.0,13.0
1356,district A,cell_3,wilfreda,1,1.0,1.0,7.0,charity,3.0,1.0,4.0
1357,district A,cell_1,emelina,1,1.0,1.0,4.0,th_o,3.0,0.0,19.0
1358,district A,cell_1,emelina,1,1.0,1.0,4.0,th_odore,3.0,0.0,14.0
1359,district A,cell_1,emelina,1,1.0,1.0,4.0,algernon,3.0,0.0,3.0
1360,district A,cell_1,emelina,1,1.0,1.0,4.0,emelina,1.0,1.0,36.0
1361,district A,cell_3,leontyne,1,1.0,1.0,7.0,nevil,3.0,0.0,10.0
1362,district A,cell_3,leontyne,1,1.0,1.0,7.0,philemon,13.0,0.0,5.0
1363,district A,cell_3,leontyne,1,1.0,1.0,7.0,leontyne,1.0,1.0,40.0
1364,district A,cell_3,leontyne,1,1.0,1.0,7.0,annice,8.0,1.0,29.0
1365,district A,cell_3,leontyne,1,1.0,1.0,7.0,fran,3.0,1.0,18.0
1366,district A,cell_3,leontyne,1,1.0,1.0,7.0,chantel,3.0,1.0,14.0
1367,district A,cell_3,leontyne,1,1.0,1.0,7.0,lyndsea,13.0,1.0,1.0
1368,district A,cell_3,lareyna,1,1.0,1.0,5.0,tiger,5.0,0.0,7.0
1369,district A,cell_3,lareyna,1,1.0,1.0,5.0,lareyna,1.0,1.0,58.0
1370,district A,cell_3,lareyna,1,1.0,1.0,5.0,temperance,3.0,1.0,39.0
1371,district A,cell_3,lareyna,1,1.0,1.0,5.0,dolly,5.0,1.0,12.0
1372,district A,cell_3,lareyna,1,1.0,1.0,5.0,reenie,5.0,1.0,2.0
1373,district A,cell_1,rosy,1,1.0,1.0,5.0,timothy,3.0,0.0,15.0
1374,district A,cell_1,rosy,1,1.0,1.0,5.0,wiley,3.0,0.0,12.0
1375,district A,cell_1,rosy,1,1.0,1.0,5.0,d_sir_,3.0,0.0,1.0
1376,district A,cell_1,rosy,1,1.0,1.0,5.0,rosy,1.0,1.0,34.0
1377,district A,cell_1,rosy,1,1.0,1.0,5.0,claudine,3.0,1.0,8.0
1378,district A,cell_2,zo_,1,1.0,1.0,5.0,fulton,3.0,0.0,10.0
1379,district A,cell_2,zo_,1,1.0,1.0,5.0,jarred,3.0,0.0,3.0
1380,district A,cell_2,zo_,1,1.0,1.0,5.0,jermaine,2.0,0.0,26.0
1381,district A,cell_2,zo_,1,1.0,1.0,5.0,zo_,1.0,1.0,38.0
1382,district A,cell_2,zo_,1,1.0,1.0,5.0,leigh,8.0,1.0,22.0
1383,district A,cell_1,brenda,1,1.0,1.0,2.0,laz,5.0,0.0,3.0
1384,district A,cell_1,brenda,1,1.0,1.0,2.0,brenda,1.0,1.0,36.0
1385,district A,cell_1,orson,1,1.0,1.0,4.0,orson,1.0,0.0,41.0
1386,district A,cell_1,orson,1,1.0,1.0,4.0,stafford,3.0,0.0,2.0
1387,district A,cell_1,orson,1,1.0,1.0,4.0,avril,2.0,1.0,33.0
1388,district A,cell_1,orson,1,1.0,1.0,4.0,yazmin,3.0,1.0,1.0
1389,district A,cell_1,elspeth,1,1.0,1.0,4.0,stirling,3.0,0.0,0.0
1390,district A,cell_1,elspeth,1,1.0,1.0,4.0,elspeth,1.0,1.0,26.0
1391,district A,cell_1,elspeth,1,1.0,1.0,4.0,oc_ane,3.0,1.0,7.0
1392,district A,cell_1,elspeth,1,1.0,1.0,4.0,roz,3.0,1.0,3.0
1393,district A,cell_3,drogo,1,1.0,1.0,7.0,drogo,1.0,0.0,58.0
1394,district A,cell_3,drogo,1,1.0,1.0,7.0,habakkuk,3.0,0.0,12.0
1395,district A,cell_3,drogo,1,1.0,1.0,7.0,jethro,3.0,0.0,1.0
1396,district A,cell_3,drogo,1,1.0,1.0,7.0,lilly,2.0,1.0,32.0
1397,district A,cell_3,drogo,1,1.0,1.0,7.0,ryana,3.0,1.0,10.0
1398,district A,cell_3,drogo,1,1.0,1.0,7.0,ren_e,3.0,1.0,7.0
1399,district A,cell_3,drogo,1,1.0,1.0,7.0,eleanore,3.0,1.0,4.0
